Product Name,Quantity,Order Date
GBC Twin Loop Wire Binding Elements,4,6/14/2016
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",2,6/14/2016
Wilson Jones Custom Binder Spines & Labels,3,11/20/2015
Sauder Barrister Bookcases,6,11/20/2015
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,6,11/20/2015
Microsoft Sculpt Comfort Mouse,5,11-03-2017
Chromcraft Round Conference Tables,12,11-03-2017
"Eldon Regeneration Recycled Desk Accessories, Smoke",7,05-04-2014
Holmes Odor Grabber,4,05-04-2014
Cisco SPA508G,4,11-08-2015
Logitech Wireless Marathon Mouse M705,6,12-12-2015
Staple remover,7,12-12-2015
Cisco IP Phone 7961G VoIP phone - Dark gray,2,12-01-2014
"Linden 10"" Round Wall Clock, Black",3,12-01-2014
Ultra Door Push Plate,2,12-01-2014
"Alliance Super-Size Bands, Assorted Sizes",12,10-07-2016
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4,11/17/2015
Easy-staple paper,3,11/17/2015
Hon Olson Stacker Chairs,5,11/17/2015
Xerox 1909,6,3/17/2014
Griffin GC36547 PowerJolt SE Lightning Charger,7,6/20/2015
GBC DocuBind P100 Manual Binding Machine,5,5/25/2017
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,8,5/25/2017
Acco Hot Clips Clips to Go,1,5/25/2017
Eldon 200 Class Desk Accessories,3,5/25/2017
Nu-Dell Executive Frame,6,09-09-2014
Newell 320,9,09-09-2014
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1,10/17/2017
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,10,11-02-2017
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2,11-02-2017
Acco 6 Outlet Guardian Basic Surge Suppressor,3,7/21/2014
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",5,7/21/2014
Hon Every-Day Series Multi-Task Chairs,5,7/21/2014
Acco Economy Flexible Poly Round Ring Binder,1,7/21/2014
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,2,09-11-2015
Space Solutions Industrial Galvanized Steel Shelving.,1,09-11-2015
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,1,09-11-2015
Fellowes Staxonsteel Drawer Files,4,09-11-2015
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,6,10/21/2016
"Executive Impressions 13"" Clairmont Wall Clock",3,01-07-2016
Xerox 212,5,01-07-2016
Xerox 1884,3,6/25/2015
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2,6/25/2015
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",9,6/25/2015
Avery File Folder Labels,2,6/25/2015
GBC Standard Plastic Binding Systems' Combs,6,9/20/2015
Belkin 7-Outlet SurgeMaster Home Series,3,07-10-2017
"Sauder Facets Collection Library, Sky Alder Finish",3,6/30/2017
"Padded Folding Chairs, Black, 4/Carton",6,8/21/2017
Fellowes Stor/Drawer Steel Plus Storage Drawers,6,8/21/2017
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,2,8/21/2017
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,4,03-11-2017
"Executive Impressions 16-1/2"" Circular Wall Clock",1,03-11-2017
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",9,9/15/2017
Honeywell Quietcare HEPA Air Cleaner,5,9/20/2016
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",3,12/15/2016
Strathmore Photo Mount Cards,3,11-03-2017
Avanti 1.7 Cu. Ft. Refrigerator,7,07-03-2016
"Avery Durable Slant Ring Binders, No Labels",5,9/26/2014
DAX Black Cherry Wood-Tone Poster Frame,1,9/26/2014
"Acco Six-Outlet Power Strip, 4' Cord Length",6,9/26/2014
Newell 315,3,7/14/2014
GBC Standard Plastic Binding Systems Combs,1,9/28/2017
"Hot File 7-Pocket, Floor Stand",5,8/28/2015
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2,8/28/2015
Carina Double Wide Media Storage Towers in Natural & Black,9,8/28/2015
GBC Wire Binding Combs,5,8/28/2015
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,3,8/28/2015
Eldon Wave Desk Accessories,2,8/28/2015
Xerox 1881,5,9/20/2015
Recycled Premium Regency Composition Covers,2,9/20/2015
AT&T SB67148 SynJ,4,11-07-2016
Jabra Supreme Plus Driver Edition Headset,3,11-07-2016
Xerox 23,2,11-07-2016
"Eldon Base for stackable storage shelf, platinum",3,11-07-2016
Ibico EB-19 Dual Function Manual Binding System,2,11-07-2016
Logitech G602 Wireless Gaming Mouse,3,10/20/2015
Acrylic Self-Standing Desk Frames,6,10/20/2015
SAFCO Boltless Steel Shelving,5,01-01-2017
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",5,01-01-2017
Office Star - Contemporary Task Swivel Chair,4,01-01-2017
Fluorescent Highlighters by Dixon,4,01-01-2017
GBC Instant Report Kit,5,01-01-2017
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14,01-01-2017
Fellowes Superior 10 Outlet Split Surge Protector,2,01-01-2017
"Eldon Stackable Tray, Side-Load, Legal, Smoke",3,6/23/2015
GBC DocuBind P100 Manual Binding Machine,1,6/23/2015
Dell Slim USB Multimedia Keyboard,3,6/23/2015
GBC Premium Transparent Covers with Diagonal Lined Pattern,8,11/22/2016
Avery 477,6,10/26/2015
Xerox 1914,3,10/26/2015
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,5,10/26/2015
Avery Self-Adhesive Photo Pockets for Polaroid Photos,7,10/26/2015
Fellowes Officeware Wire Shelving,10,10/26/2015
Aluminum Document Frame,5,10/20/2016
Harmony HEPA Quiet Air Purifiers,3,4/28/2017
Newell 351,4,9/29/2016
Large Capacity Hanging Post Binders,2,07-10-2015
"Acco Six-Outlet Power Strip, 4' Cord Length",9,08-07-2015
Advantus Rolling Drawer Organizers,7,12-07-2014
Avery File Folder Labels,2,12-10-2015
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,5,11-08-2017
Staple-based wall hangings,3,7/27/2017
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",4,7/27/2017
Xerox 227,2,7/27/2017
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,5,7/27/2017
Eldon Mobile Mega Data Cart Mega Stackable Add-On Trays,5,12/28/2017
Xerox 1953,1,12/28/2017
Kingston Digital DataTraveler 16GB USB 2.0,3,03-10-2016
Okidata MB760 Printer,3,03-10-2016
Avery 476,2,5/22/2015
Zebra GX420t Direct Thermal/Thermal Transfer Printer,7,5/22/2015
Pizazz Global Quick File,7,5/22/2015
Aastra 57i VoIP phone,6,5/22/2015
"Sauder Mission Library with Doors, Fruitwood Finish",1,2/17/2017
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",6,2/17/2017
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,4,2/17/2017
Global Deluxe Steno Chair,4,12-08-2017
"Peel & Seel Recycled Catalog Envelopes, Brown",6,11/18/2017
Global Highback Leather Tilter in Burgundy,2,11/18/2017
"Situations Contoured Folding Chairs, 4/Set",5,12-01-2016
Acco 6 Outlet Guardian Premium Surge Suppressor,4,12-01-2016
"Global Push Button Manager's Chair, Indigo",2,12-01-2016
Colorific Watercolor Pencils,5,10-03-2017
Electrix Fluorescent Magnifier Lamps & Weighted Base,3,8/29/2017
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,1,11/24/2017
Xerox 1919,5,6/30/2017
Hon Every-Day Series Multi-Task Chairs,4,7/22/2017
Magnifier Swing Arm Lamp,2,11-11-2016
Hon Every-Day Series Multi-Task Chairs,3,11-11-2016
Avery Poly Binder Pockets,11,11-11-2016
Globe Weis Peel & Seel First Class Envelopes,3,12-09-2014
Canon PC940 Copier,4,12-09-2014
Global Low Back Tilter Chair,2,09-07-2017
UniKeep View Case Binders,3,02-06-2015
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,2,02-06-2015
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",3,02-06-2015
"Seth Thomas 16"" Steel Case Clock",5,8/26/2017
"Maxell 74 Minute CD-R Spindle, 50/Pack",2,7/20/2014
Xerox 1965,2,7/20/2014
Newell 348,4,7/20/2014
"Hot File 7-Pocket, Floor Stand",3,7/20/2014
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",3,10-08-2015
Xerox 1881,3,2/16/2015
Avery 485,7,2/16/2015
BPI Conference Tables,7,08-12-2016
"Eldon 200 Class Desk Accessories, Black",9,11-09-2014
Newell 326,8,7/18/2016
Steel Personal Filing/Posting Tote,10,7/18/2016
Xerox 196,4,7/18/2016
Avery 508,3,02-05-2016
"Fellowes Mobile File Cart, Black",3,02-05-2016
Chromcraft Round Conference Tables,4,02-05-2016
Anker Astro 15000mAh USB Portable Charger,4,02-05-2016
Honeywell Quietcare HEPA Air Cleaner,6,6/20/2014
Nontoxic Chalk,2,6/20/2014
Easy-staple paper,4,06-09-2017
Avery File Folder Labels,7,12/27/2016
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,2,1/26/2014
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",2,1/26/2014
Acco Perma 4000 Stacking Storage Drawers,2,3/23/2017
Xerox 1898,3,3/23/2017
Canon imageCLASS 2200 Advanced Copier,4,3/23/2017
WD My Passport Ultra 2TB Portable External Hard Drive,2,3/20/2017
Xerox 1988,2,3/20/2017
"Bush Andora Conference Table, Maple/Graphite Gray Finish",2,10-04-2016
WD My Passport Ultra 2TB Portable External Hard Drive,5,11/18/2016
Xerox 1959,3,12/26/2017
Microsoft Sculpt Comfort Mouse,5,03-09-2016
Hon Comfortask Task/Swivel Chairs,2,2/16/2016
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",6,9/28/2015
Nortel Meridian M3904 Professional Digital phone,2,9/28/2015
Contemporary Wood/Metal Frame,6,11-02-2015
GBC Premium Transparent Covers with Diagonal Lined Pattern,7,11-02-2015
Cardinal Holdit Business Card Pockets,3,11-02-2015
O'Sullivan Living Dimensions 3-Shelf Bookcases,3,11-02-2015
Laminate Occasional Tables,7,7/31/2016
Hon 5100 Series Wood Tables,7,11-06-2017
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,2,11-06-2017
SanDisk Cruzer 64 GB USB Flash Drive,3,11-06-2017
Panasonic KP-150 Electric Pencil Sharpener,7,2/14/2016
Avery 49,1,07-09-2014
Wilson Jones Leather-Like Binders with DublLock Round Rings,6,07-09-2014
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",4,07-09-2014
Xerox 1943,4,1/30/2016
"Sortfiler Multipurpose Personal File Organizer, Black",6,9/22/2016
Kensington Expert Mouse Optical USB Trackball for PC or Mac,5,12/22/2017
Hewlett Packard 610 Color Digital Copier / Printer,2,09-02-2016
Balt Split Level Computer Training Table,4,08-02-2015
"Bevis Oval Conference Table, Walnut",8,11/21/2015
"Logitech B530 USB Headset - headset - Full size, Binaural",5,11/21/2015
Flat Face Poster Frame,3,5/18/2017
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,5/18/2017
Xerox 1909,3,7/23/2017
Staple envelope,1,9/13/2015
"Global Value Steno Chair, Gray",4,9/13/2015
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",9,12-10-2016
Xerox 202,3,10-02-2015
GBC Plastic Binding Combs,1,10-02-2015
Xerox 1905,6,11/17/2017
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",4,11/17/2017
Avery Durable Binders,7,11/30/2015
Belkin 8 Outlet Surge Protector,3,11/30/2015
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,2,11/30/2015
Spiral Phone Message Books with Labels by Adams,2,12-06-2015
Maxell LTO Ultrium - 800 GB,4,09-05-2017
Model L Table or Wall-Mount Pencil Sharpener,5,09-05-2017
Xerox 220,3,09-05-2017
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5,4/24/2017
Safco Industrial Wire Shelving System,1,4/24/2017
Fellowes Desktop Hanging File Manager,5,11-08-2015
Mitel MiVoice 5330e IP Phone,2,11-08-2015
Nu-Dell EZ-Mount Plastic Wall Frames,3,11-08-2015
Zebra ZM400 Thermal Label Printer,4,11-08-2015
Hon 4070 Series Pagoda Round Back Stacking Chairs,2,11-08-2015
Bretford CR4500 Series Slim Rectangular Table,1,4/26/2015
Crayola Colored Pencils,1,4/26/2015
GBC Ibimaster 500 Manual ProClick Binding System,6,9/20/2015
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",4,9/20/2015
Eureka The Boss Cordless Rechargeable Stick Vac,2,09-07-2017
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",5,11-07-2016
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",3,11-07-2016
"Wilson Jones 1"" Hanging DublLock Ring Binders",4,9/25/2015
Advantus Motivational Note Cards,1,9/25/2015
Wilson Jones data.warehouse D-Ring Binders with DublLock,1,9/25/2015
Wilson Jones Custom Binder Spines & Labels,2,9/25/2015
Colored Push Pins,3,10-03-2014
DAX Natural Wood-Tone Poster Frame,3,10-03-2014
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2,10-03-2014
Avery Hidden Tab Dividers for Binding Systems,3,10-03-2014
Sterling Rubber Bands by Alliance,4,10-03-2014
Akro Stacking Bins,2,2/18/2014
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",6,06-12-2016
Xerox 228,2,06-12-2016
Xerox 1939,10,11-01-2017
Xerox 1893,1,11-01-2017
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",2,04-04-2016
"Tenex File Box, Personal Filing Tote with Lid, Black",2,04-04-2016
Logitech Trackman Marble Mouse,3,04-04-2016
Bulldog Vacuum Base Pencil Sharpener,3,6/30/2016
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,7,6/30/2016
"File Shuttle II and Handi-File, Black",5,9/22/2014
Tennsco Commercial Shelving,2,9/22/2014
Kleencut Forged Office Shears by Acme United Corporation,2,05-01-2017
Bush Advantage Collection Racetrack Conference Table,4,05-01-2017
HON 5400 Series Task Chairs for Big and Tall,5,05-01-2017
Woodgrain Magazine Files by Perma,2,10/20/2017
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",1,10/20/2017
Prang Drawing Pencil Set,2,10/20/2017
DAX Wood Document Frame.,4,10/20/2017
Wilson Jones Hanging Recycled Pressboard Data Binders,2,09-01-2014
WD My Passport Ultra 2TB Portable External Hard Drive,3,09-01-2014
BlackBerry Q10,8,08-12-2014
"Seth Thomas 14"" Day/Date Wall Clock",3,08-12-2014
Space Solutions HD Industrial Steel Shelving.,3,8/19/2014
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,5,05-10-2015
Boston KS Multi-Size Manual Pencil Sharpener,2,05-10-2015
ClearOne CHATAttach 160 - speaker phone,2,05-10-2016
"Performers Binder/Pad Holder, Black",2,03-05-2015
Eldon Wave Desk Accessories,2,03-05-2015
Avanti 4.4 Cu. Ft. Refrigerator,5,03-05-2015
"Companion Letter/Legal File, Black",2,03-05-2015
Hewlett Packard 310 Color Digital Copier,1,08-12-2017
Xerox 1937,4,08-12-2017
Grandstream GXP1160 VoIP phone,8,08-12-2017
Personal File Boxes with Fold-Down Carry Handle,3,08-12-2017
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",5,08-12-2017
Avery Legal 4-Ring Binder,6,08-12-2017
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",9,6/26/2016
Insertable Tab Post Binder Dividers,1,6/26/2016
"SAFCO Mobile Desk Side File, Wire Frame",4,6/26/2016
Xerox 1958,3,12/15/2016
Heavy-Duty E-Z-D Binders,4,9/13/2015
Kensington 6 Outlet SmartSocket Surge Protector,3,12/30/2014
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",7,12/30/2014
Square Credit Card Reader,2,4/29/2014
Balt Split Level Computer Training Table,1,1/30/2017
Acme Tagit Stainless Steel Antibacterial Scissors,4,1/30/2017
Samsung Galaxy S4,4,1/30/2017
"Quartet Omega Colored Chalk, 12/Pack",2,1/30/2017
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,8,12/25/2016
Hon Every-Day Chair Series Swivel Task Chairs,4,10/20/2016
Newell 320,1,6/13/2015
"Dual Level, Single-Width Filing Carts",7,6/30/2017
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),9,6/26/2015
Avery Durable Slant Ring Binders With Label Holder,3,2/21/2016
Avery Arch Ring Binders,2,2/21/2016
Standard Rollaway File with Lock,3,2/21/2016
Tennsco Double-Tier Lockers,3,4/22/2017
"Tyvek Top-Opening Peel & Seel Envelopes, Plain White",3,05-09-2017
Harbour Creations Steel Folding Chair,3,05-09-2017
Star Micronics TSP800 TSP847IIU Receipt Printer,2,12/21/2015
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",2,12/21/2015
Enermax Acrylux Wireless Keyboard,8,12/21/2015
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",3,12/21/2015
Xerox 229,6,08-12-2014
Bulldog Vacuum Base Pencil Sharpener,5,08-12-2014
Maxell 4.7GB DVD-R,7,08-12-2014
Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,6,08-12-2014
Acco Side-Punched Conventional Columnar Pads,2,08-12-2014
Avery 501,1,08-12-2014
GBC Plasticlear Binding Covers,3,12-11-2015
Binder Posts,4,11-03-2017
Panasonic KX T7736-B Digital phone,2,3/13/2017
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",9,5/30/2016
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,2,5/30/2016
Stackable Trays,2,07-05-2015
Avery 508,3,07-05-2015
Economy #2 Pencils,3,03-11-2014
Tyvek Side-Opening Peel & Seel Expanding Envelopes,2,4/20/2015
Logitech Z-906 Speaker sys - home theater - 5.1-CH,5,7/26/2017
"Global Airflow Leather Mesh Back Chair, Black",3,7/26/2017
Motorola L804,2,10/31/2014
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",4,11-03-2017
Xerox 202,5,08-11-2016
Avery Hanging File Binders,7,08-11-2016
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2,08-11-2016
Newell 325,9,7/25/2016
Recycled Steel Personal File for Hanging File Folders,3,03-01-2014
Bevis Round Conference Room Tables and Bases,3,03-01-2014
Artistic Insta-Plaque,4,1/26/2017
Samsung Galaxy Mega 6.3,7,1/26/2017
Hon Deluxe Fabric Upholstered Stacking Chairs,3,07-12-2014
Stockwell Push Pins,2,07-12-2014
Fluorescent Highlighters by Dixon,7,07-12-2014
Xerox 195,3,07-12-2014
Pencil and Crayon Sharpener,1,04-11-2017
Newell 321,8,04-11-2017
"Personal Folder Holder, Ebony",1,11/13/2017
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2,12-05-2015
Ibico Recycled Linen-Style Covers,2,9/26/2016
Disposable Triple-Filter Dust Bags,2,11/19/2016
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",5,11/19/2016
"Decoflex Hanging Personal Folder File, Blue",5,09-08-2017
Samsung Rugby III,3,09-08-2017
Avery Poly Binder Pockets,4,7/21/2017
Catalog Binders with Expanding Posts,7,7/21/2017
Xerox 1886,3,10-06-2017
Xerox 217,1,10-06-2017
Maxell CD-R Discs,4,11-07-2017
"Personal Folder Holder, Ebony",1,03-09-2016
"Situations Contoured Folding Chairs, 4/Set",5,03-09-2016
Xerox 193,3,03-09-2016
GBC Binding covers,4,03-09-2016
GBC Twin Loop Wire Binding Elements,9,5/13/2017
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,2,07-02-2016
Xerox 1983,4,12/27/2014
Enermax Acrylux Wireless Keyboard,5,12/27/2014
"Global Wood Trimmed Manager's Task Chair, Khaki",6,4/13/2017
Xerox 192,5,11/14/2014
Kensington 6 Outlet Guardian Standard Surge Protector,3,06-11-2017
Sterilite Officeware Hinged File Box,7,11/25/2016
Avery 505,5,3/21/2014
DAX Wood Document Frame,3,3/21/2014
Global Highback Leather Tilter in Burgundy,3,3/21/2014
"Eldon 200 Class Desk Accessories, Burgundy",5,4/30/2015
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",1,4/30/2015
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",10,4/30/2015
"Eldon Imàge Series Desk Accessories, Clear",5,4/30/2015
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),1,4/30/2015
"Career Cubicle Clock, 8 1/4"", Black",2,05-03-2017
Wilson Jones Legal Size Ring Binders,4,05-03-2017
Bevis 36 x 72 Conference Tables,5,05-03-2017
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",5,05-03-2017
Advantus Plastic Paper Clips,2,05-03-2017
Deflect-o Glass Clear Studded Chair Mats,3,8/26/2016
Eldon Simplefile Box Office,7,04-11-2014
AT&T SB67148 SynJ,2,04-11-2014
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,6,04-11-2014
Newell 319,2,01-02-2017
Hoover Commercial SteamVac,2,01-02-2017
"Bevis Oval Conference Table, Walnut",5,01-02-2017
"Dual Level, Single-Width Filing Carts",3,01-02-2017
Samsung Galaxy S4 Mini,2,4/28/2017
Mitel 5320 IP Phone VoIP phone,4,1/30/2017
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",4,09-07-2014
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",2,09-07-2014
Avery Legal 4-Ring Binder,5,09-07-2014
Bretford Rectangular Conference Table Tops,3,06-11-2016
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",2,10/17/2016
GBC Standard Therm-A-Bind Covers,1,12/27/2014
Howard Miller Distant Time Traveler Alarm Clock,3,11/24/2016
Acco Perma 2700 Stacking Storage Drawers,1,11-10-2016
Acco 6 Outlet Guardian Premium Surge Suppressor,6,01-05-2015
Fellowes Binding Cases,6,01-05-2015
APC 7 Outlet Network SurgeArrest Surge Protector,1,3/21/2017
"Carina 42""Hx23 3/4""W Media Storage Unit",1,11-12-2015
Xerox 1957,3,11-12-2015
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",7,11-12-2015
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",3,09-09-2014
i.Sound Portable Power - 8000 mAh,2,3/17/2016
Harbour Creations Steel Folding Chair,4,02-08-2016
Micropad Numeric Keypads,3,11/26/2016
Xerox 1959,2,11/26/2016
Pressboard Hanging Data Binders for Unburst Sheets,3,09-04-2017
Acco Perma 4000 Stacking Storage Drawers,1,5/28/2015
"Personal Filing Tote with Lid, Black/Gray",5,5/28/2015
Fellowes Superior 10 Outlet Split Surge Protector,2,11-01-2014
"OIC Colored Binder Clips, Assorted Sizes",6,12/27/2016
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2,12-04-2017
DAX Wood Document Frame,2,12/23/2017
Jensen SMPS-640 - speaker phone,3,12-01-2016
"Executive Impressions 14""",5,12-01-2016
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,3,12-01-2016
Chromcraft Round Conference Tables,3,12-01-2016
Xerox 1913,7,6/30/2014
GBC VeloBinder Strips,5,09-03-2014
Office Star Flex Back Scooter Chair with White Frame,2,11-02-2017
"Neat Ideas Personal Hanging Folder Files, Black",1,4/13/2015
Avery Arch Ring Binders,5,12-05-2015
"Global Armless Task Chair, Royal Blue",3,12-05-2015
Xerox 188,2,12-05-2015
Xerox 1883,4,02-01-2016
